<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.07.29	12:17:00	4022.532	4023.052	4019.145	4022.329	789	0	240
2026.07.29	12:18:00	4022.274	4023.040	4019.860	4022.882	550	0	240
2026.07.29	12:19:00	4023.035	4023.483	4018.755	4018.755	501	0	240
2026.07.29	12:20:00	4018.671	4020.292	4017.017	4017.140	569	0	240
2026.07.29	12:21:00	4017.277	4019.474	4016.342	4017.589	443	0	240
2026.07.29	12:22:00	4017.538	4017.590	4014.216	4016.875	529	0	240
2026.07.29	12:23:00	4017.062	4018.424	4015.997	4017.667	374	0	240
2026.07.29	12:24:00	4017.616	4017.691	4015.668	4015.832	296	0	240
2026.07.29	12:25:00	4015.892	4017.444	4014.762	4015.105	324	0	240
2026.07.29	12:26:00	4015.164	4016.898	4014.579	4016.035	327	0	240
2026.07.29	12:27:00	4016.193	4017.294	4015.152	4015.477	294	0	240
2026.07.29	12:28:00	4015.474	4017.282	4014.719	4016.531	231	0	240
2026.07.29	12:29:00	4016.832	4016.940	4012.449	4013.078	300	0	240
2026.07.29	12:30:00	4013.279	4015.089	4009.074	4014.425	564	0	240
2026.07.29	12:31:00	4014.492	4016.585	4014.295	4014.842	272	0	240
2026.07.29	12:32:00	4014.634	4015.871	4013.774	4015.813	265	0	240
2026.07.29	12:33:00	4015.865	4015.942	4014.548	4015.488	275	0	240
2026.07.29	12:34:00	4015.439	4018.737	4014.866	4018.179	284	0	240
2026.07.29	12:35:00	4018.228	4019.113	4017.200	4017.734	228	0	240
2026.07.29	12:36:00	4017.659	4018.508	4016.994	4017.108	223	0	240
2026.07.29	12:37:00	4017.360	4019.141	4016.949	4018.851	248	0	240
2026.07.29	12:38:00	4018.848	4020.338	4018.716	4019.433	219	0	240
2026.07.29	12:39:00	4019.378	4022.352	4019.378	4021.456	255	0	240
2026.07.29	12:40:00	4021.512	4021.906	4018.418	4018.626	288	0	240
2026.07.29	12:41:00	4018.676	4019.292	4017.271	4018.996	296	0	240
2026.07.29	12:42:00	4018.864	4020.444	4018.708	4019.941	192	0	240
2026.07.29	12:43:00	4019.890	4020.997	4019.678	4020.529	163	0	240
2026.07.29	12:44:00	4020.578	4021.051	4020.297	4020.878	160	0	240
2026.07.29	12:45:00	4020.890	4021.138	4019.269	4020.474	192	0	240
2026.07.29	12:46:00	4020.534	4022.269	4020.534	4022.269	161	0	240
2026.07.29	12:47:00	4022.219	4023.339	4021.520	4022.635	209	0	240
2026.07.29	12:48:00	4022.332	4022.715	4021.805	4022.396	155	0	240
2026.07.29	12:49:00	4022.344	4022.406	4020.146	4020.146	145	0	240
2026.07.29	12:50:00	4020.251	4021.524	4019.798	4020.874	190	0	240
2026.07.29	12:51:00	4020.774	4020.988	4018.959	4019.158	199	0	240
2026.07.29	12:52:00	4019.207	4021.558	4018.955	4021.262	179	0	240
2026.07.29	12:53:00	4021.401	4022.313	4020.937	4020.937	172	0	240
2026.07.29	12:54:00	4020.989	4022.128	4020.638	4021.810	192	0	240
2026.07.29	12:55:00	4021.859	4022.172	4021.016	4021.589	157	0	240
2026.07.29	12:56:00	4021.720	4023.565	4021.670	4022.953	124	0	240
2026.07.29	12:57:00	4022.962	4023.553	4021.905	4022.324	165	0	240
2026.07.29	12:58:00	4022.260	4022.467	4021.662	4022.313	138	0	240
2026.07.29	12:59:00	4022.366	4022.582	4021.353	4022.529	170	0	240
2026.07.29	13:00:00	4022.600	4025.415	4021.692	4024.858	548	0	240
2026.07.29	13:01:00	4024.788	4026.509	4023.687	4024.556	348	0	240
2026.07.29	13:02:00	4024.592	4025.335	4023.729	4023.729	292	0	240
2026.07.29	13:03:00	4023.677	4023.677	4019.660	4019.931	362	0	240
2026.07.29	13:04:00	4019.881	4020.979	4018.702	4018.905	288	0	240
2026.07.29	13:05:00	4018.957	4019.411	4016.711	4017.917	413	0	240
2026.07.29	13:06:00	4017.965	4018.617	4017.069	4017.550	279	0	240
2026.07.29	13:07:00	4017.359	4018.222	4016.373	4017.304	272	0	240
2026.07.29	13:08:00	4017.296	4018.297	4016.218	4016.218	243	0	240
2026.07.29	13:09:00	4016.301	4016.985	4015.269	4016.249	217	0	240
2026.07.29	13:10:00	4016.202	4018.473	4015.907	4017.680	208	0	240
2026.07.29	13:11:00	4017.847	4018.869	4016.343	4016.505	243	0	240
2026.07.29	13:12:00	4016.312	4017.377	4015.473	4015.621	249	0	240
2026.07.29	13:13:00	4015.567	4016.505	4015.224	4016.378	260	0	240
2026.07.29	13:14:00	4016.096	4016.578	4014.894	4015.846	206	0	240
2026.07.29	13:15:00	4015.481	4016.362	4014.048	4016.036	276	0	240
2026.07.29	13:16:00	4016.133	4018.213	4015.776	4018.049	251	0	240
2026.07.29	13:17:00	4017.998	4018.541	4016.402	4017.311	239	0	240
2026.07.29	13:18:00	4017.185	4018.537	4016.633	4017.911	223	0	240
2026.07.29	13:19:00	4017.832	4018.229	4016.686	4017.233	248	0	240
2026.07.29	13:20:00	4017.136	4018.617	4015.542	4016.609	295	0	240
2026.07.29	13:21:00	4016.667	4020.199	4016.517	4019.425	322	0	240
2026.07.29	13:22:00	4019.428	4022.188	4018.838	4022.038	341	0	240
2026.07.29	13:23:00	4021.989	4023.375	4021.227	4022.117	211	0	240
2026.07.29	13:24:00	4022.169	4022.169	4020.281	4020.551	224	0	240
2026.07.29	13:25:00	4020.504	4021.506	4019.609	4020.851	263	0	240
2026.07.29	13:26:00	4020.686	4022.526	4019.958	4022.526	217	0	240
2026.07.29	13:27:00	4022.244	4023.027	4019.152	4020.025	315	0	240
2026.07.29	13:28:00	4020.135	4020.413	4017.249	4018.458	260	0	240
2026.07.29	13:29:00	4018.309	4018.801	4013.630	4014.639	290	0	240
2026.07.29	13:30:00	4014.588	4016.057	4011.502	4013.450	869	0	240
2026.07.29	13:31:00	4013.502	4015.717	4012.215	4014.137	642	0	240
2026.07.29	13:32:00	4014.189	4014.452	4012.147	4012.568	710	0	240
2026.07.29	13:33:00	4012.518	4014.994	4009.836	4014.792	883	0	240
2026.07.29	13:34:00	4014.848	4017.878	4014.764	4017.399	534	0	240
2026.07.29	13:35:00	4017.094	4017.424	4015.066	4016.855	429	0	240
2026.07.29	13:36:00	4016.968	4017.982	4015.790	4017.271	401	0	240
2026.07.29	13:37:00	4017.457	4017.596	4014.463	4016.560	354	0	240
2026.07.29	13:38:00	4016.421	4016.960	4013.984	4014.870	450	0	240
2026.07.29	13:39:00	4014.806	4016.341	4014.391	4016.239	383	0	240
2026.07.29	13:40:00	4016.191	4016.191	4013.175	4013.905	417	0	240
2026.07.29	13:41:00	4013.959	4015.682	4012.985	4015.343	342	0	240
2026.07.29	13:42:00	4015.034	4015.952	4013.176	4013.894	286	0	240
2026.07.29	13:43:00	4013.846	4015.102	4013.405	4013.835	330	0	240
2026.07.29	13:44:00	4013.884	4014.585	4012.645	4013.717	375	0	240
2026.07.29	13:45:00	4013.660	4014.310	4011.448	4013.263	452	0	240
2026.07.29	13:46:00	4013.313	4014.046	4011.701	4012.847	412	0	240
2026.07.29	13:47:00	4012.794	4013.395	4010.860	4012.825	464	0	240
2026.07.29	13:48:00	4012.878	4014.933	4011.409	4014.396	462	0	240
2026.07.29	13:49:00	4014.571	4016.075	4013.626	4015.325	322	0	240
2026.07.29	13:50:00	4015.273	4015.273	4011.373	4011.517	358	0	240
2026.07.29	13:51:00	4011.474	4012.232	4009.779	4010.833	299	0	240
2026.07.29	13:52:00	4010.804	4011.927	4007.097	4008.154	446	0	240
2026.07.29	13:53:00	4008.209	4010.318	4007.063	4009.619	397	0	240
2026.07.29	13:54:00	4009.566	4009.937	4006.533	4008.964	402	0	240
2026.07.29	13:55:00	4009.166	4009.219	4006.559	4007.895	369	0	240
2026.07.29	13:56:00	4007.841	4007.841	4004.437	4004.893	305	0	240
2026.07.29	13:57:00	4004.832	4006.705	4003.597	4005.129	433	0	240
2026.07.29	13:58:00	4005.264	4007.539	4002.443	4007.539	443	0	240
2026.07.29	13:59:00	4007.486	4008.053	4005.430	4007.139	388	0	240
2026.07.29	14:00:00	4007.191	4008.611	4002.286	4003.378	703	0	240
2026.07.29	14:01:00	4003.319	4004.914	4003.016	4003.495	386	0	240
2026.07.29	14:02:00	4003.444	4005.830	4002.467	4003.101	610	0	240
2026.07.29	14:03:00	4003.041	4004.771	4000.997	4003.463	564	0	240
2026.07.29	14:04:00	4003.405	4006.439	4003.055	4006.033	364	0	240
2026.07.29	14:05:00	4005.834	4006.562	4004.146	4004.545	348	0	240
2026.07.29	14:06:00	4004.850	4006.538	4003.453	4004.862	409	0	240
2026.07.29	14:07:00	4004.802	4004.802	4000.773	4000.887	444	0	240
2026.07.29	14:08:00	4000.571	4001.808	3998.737	3999.783	360	0	240
2026.07.29	14:09:00	3999.422	4001.730	3999.271	3999.663	483	0	240
2026.07.29	14:10:00	3999.609	4000.826	3998.044	3999.897	360	0	240
2026.07.29	14:11:00	4000.003	4001.364	3999.376	3999.492	405	0	240
2026.07.29	14:12:00	3999.426	4000.343	3997.475	3997.723	405	0	240
2026.07.29	14:13:00	3997.520	3998.102	3995.784	3997.798	365	0	240
2026.07.29	14:14:00	3997.747	3999.380	3996.740	3999.380	339	0	240
2026.07.29	14:15:00	3999.278	4001.511	3998.699	4000.567	441	0	240
2026.07.29	14:16:00	4000.262	4003.198	3999.922	4003.004	437	0	240
2026.07.29	14:17:00	4003.074	4003.687	4002.177	4002.636	391	0	240
2026.07.29	14:18:00	4002.507	4009.066	4002.489	4008.220	430	0	240
2026.07.29	14:19:00	4008.171	4009.062	4006.999	4007.840	404	0	240
2026.07.29	14:20:00	4007.532	4008.987	4006.449	4008.138	401	0	240
2026.07.29	14:21:00	4008.381	4008.945	4007.168	4008.372	448	0	240
2026.07.29	14:22:00	4008.401	4009.415	4007.302	4008.374	321	0	240
2026.07.29	14:23:00	4008.321	4009.781	4008.058	4008.943	359	0	240
2026.07.29	14:24:00	4008.680	4010.254	4007.994	4009.560	283	0	240
2026.07.29	14:25:00	4009.814	4009.866	4007.878	4007.932	306	0	240
2026.07.29	14:26:00	4007.881	4008.077	4005.655	4005.856	373	0	240
2026.07.29	14:27:00	4005.908	4006.314	4003.509	4004.119	374	0	240
2026.07.29	14:28:00	4004.229	4006.199	4003.975	4006.133	326	0	240
2026.07.29	14:29:00	4006.186	4007.470	4005.104	4005.541	311	0	240
2026.07.29	14:30:00	4005.252	4006.831	4003.831	4006.574	201	0	240
2026.07.29	14:31:00	4006.742	4008.686	4006.223	4006.874	213	0	240
2026.07.29	14:32:00	4007.097	4007.879	4006.287	4007.554	202	0	240
2026.07.29	14:33:00	4007.501	4009.233	4007.137	4008.625	289	0	240
2026.07.29	14:34:00	4008.648	4009.322	4007.180	4007.858	276	0	240
2026.07.29	14:35:00	4007.793	4008.509	4005.830	4006.616	366	0	240
2026.07.29	14:36:00	4006.651	4007.168	4005.894	4007.137	289	0	240
2026.07.29	14:37:00	4007.189	4007.431	4005.300	4006.050	241	0	240
2026.07.29	14:38:00	4005.999	4007.152	4005.231	4005.628	284	0	240
2026.07.29	14:39:00	4005.580	4006.014	4003.027	4004.549	285	0	240
2026.07.29	14:40:00	4004.501	4005.246	4003.833	4004.151	322	0	240
2026.07.29	14:41:00	4004.203	4006.604	4003.772	4005.732	288	0	240
2026.07.29	14:42:00	4005.615	4005.615	4002.930	4002.981	284	0	240
2026.07.29	14:43:00	4003.038	4003.460	3998.819	4000.261	452	0	240
2026.07.29	14:44:00	4000.204	4001.311	3999.092	4001.126	308	0	240
2026.07.29	14:45:00	4001.234	4001.572	3999.651	4000.730	391	0	240
2026.07.29	14:46:00	4000.781	4000.986	3998.199	4000.168	391	0	240
2026.07.29	14:47:00	3999.863	4002.670	3999.636	4001.266	348	0	240
2026.07.29	14:48:00	4001.447	4002.338	3998.261	3999.488	407	0	240
2026.07.29	14:49:00	3999.403	4001.667	3999.091	4001.667	301	0	240
2026.07.29	14:50:00	4001.392	4002.638	4000.371	4001.939	341	0	240
2026.07.29	14:51:00	4002.263	4002.850	4000.720	4002.353	386	0	240
2026.07.29	14:52:00	4002.402	4003.706	4001.235	4002.632	343	0	240
2026.07.29	14:53:00	4002.328	4005.472	4002.177	4005.027	291	0	240
2026.07.29	14:54:00	4004.978	4005.601	4004.046	4005.208	297	0	240
2026.07.29	14:55:00	4005.200	4005.600	4004.040	4004.160	244	0	240
2026.07.29	14:56:00	4004.352	4005.271	4003.725	4004.400	258	0	240
2026.07.29	14:57:00	4004.707	4005.665	4002.142	4003.130	414	0	240
2026.07.29	14:58:00	4003.187	4004.075	4002.896	4003.894	223	0	240
2026.07.29	14:59:00	4003.946	4005.539	4003.946	4004.691	208	0	240
2026.07.29	15:00:00	4004.786	4005.942	4003.394	4003.556	333	0	240
2026.07.29	15:01:00	4003.472	4007.622	4003.084	4006.768	293	0	240
2026.07.29	15:02:00	4006.720	4007.775	4005.861	4006.442	289	0	240
2026.07.29	15:03:00	4006.322	4008.834	4005.874	4007.919	236	0	240
2026.07.29	15:04:00	4007.970	4008.811	4007.668	4008.272	236	0	240
2026.07.29	15:05:00	4008.218	4009.026	4007.526	4008.443	286	0	240
2026.07.29	15:06:00	4008.394	4008.882	4006.449	4006.541	334	0	240
2026.07.29	15:07:00	4006.712	4008.252	4006.406	4007.444	266	0	240
2026.07.29	15:08:00	4007.503	4008.541	4006.882	4006.961	263	0	240
2026.07.29	15:09:00	4006.907	4009.979	4006.703	4009.979	239	0	240
2026.07.29	15:10:00	4009.763	4009.917	4006.659	4006.688	208	0	240
2026.07.29	15:11:00	4006.737	4007.544	4005.588	4006.886	293	0	240
2026.07.29	15:12:00	4006.777	4007.310	4005.638	4006.955	239	0	240
2026.07.29	15:13:00	4006.915	4007.867	4006.441	4006.984	207	0	240
2026.07.29	15:14:00	4007.046	4007.724	4006.226	4006.768	214	0	240
2026.07.29	15:15:00	4006.909	4007.677	4006.603	4007.457	243	0	240
2026.07.29	15:16:00	4007.469	4008.711	4006.931	4007.457	199	0	240
2026.07.29	15:17:00	4007.470	4007.746	4006.414	4006.770	220	0	240
2026.07.29	15:18:00	4006.833	4007.349	4006.398	4006.754	202	0	240
2026.07.29	15:19:00	4006.777	4007.055	4004.937	4004.942	185	0	240
2026.07.29	15:20:00	4005.140	4006.224	4004.408	4005.136	243	0	240
2026.07.29	15:21:00	4005.336	4005.581	4004.550	4004.688	201	0	240
2026.07.29	15:22:00	4004.636	4008.660	4003.636	4008.348	332	0	240
2026.07.29	15:23:00	4008.404	4009.941	4008.176	4009.847	245	0	240
2026.07.29	15:24:00	4009.925	4010.315	4008.377	4009.760	217	0	240
2026.07.29	15:25:00	4009.706	4010.106	4008.288	4008.962	232	0	240
2026.07.29	15:26:00	4009.014	4010.153	4007.924	4008.680	213	0	240
2026.07.29	15:27:00	4008.700	4010.209	4008.263	4009.560	211	0	240
2026.07.29	15:28:00	4009.628	4011.335	4009.487	4010.853	195	0	240
2026.07.29	15:29:00	4010.858	4011.166	4009.916	4010.670	171	0	240
2026.07.29	15:30:00	4010.803	4011.547	4009.538	4010.765	289	0	240
2026.07.29	15:31:00	4010.457	4011.370	4010.097	4010.806	201	0	240
2026.07.29	15:32:00	4010.859	4012.337	4010.672	4011.455	241	0	240
2026.07.29	15:33:00	4011.562	4013.526	4010.894	4012.708	296	0	240
2026.07.29	15:34:00	4012.756	4013.154	4009.685	4010.379	263	0	240
2026.07.29	15:35:00	4010.458	4011.956	4010.128	4011.403	218	0	240
2026.07.29	15:36:00	4011.122	4012.340	4010.890	4012.158	203	0	240
2026.07.29	15:37:00	4011.850	4012.420	4010.993	4011.412	246	0	240
2026.07.29	15:38:00	4011.370	4011.476	4008.340	4008.579	275	0	240
2026.07.29	15:39:00	4008.626	4009.038	4007.857	4008.899	210	0	240
2026.07.29	15:40:00	4008.846	4008.898	4006.900	4008.257	207	0	240
2026.07.29	15:41:00	4008.357	4009.352	4007.520	4008.997	203	0	240
2026.07.29	15:42:00	4008.980	4009.530	4008.481	4008.735	166	0	240
2026.07.29	15:43:00	4008.820	4009.516	4006.885	4008.079	230	0	240
2026.07.29	15:44:00	4008.188	4010.470	4007.894	4010.441	193	0	240
2026.07.29	15:45:00	4010.390	4011.141	4009.252	4010.716	217	0	240
2026.07.29	15:46:00	4010.770	4011.629	4010.352	4010.991	210	0	240
2026.07.29	15:47:00	4011.232	4011.511	4010.116	4010.634	195	0	240
2026.07.29	15:48:00	4010.626	4011.496	4010.247	4010.858	145	0	240
2026.07.29	15:49:00	4011.059	4012.783	4010.593	4012.415	188	0	240
2026.07.29	15:50:00	4012.367	4013.958	4011.744	4012.174	243	0	240
2026.07.29	15:51:00	4012.267	4012.873	4011.392	4012.216	189	0	240
2026.07.29	15:52:00	4012.176	4013.288	4011.641	4012.305	236	0	240
2026.07.29	15:53:00	4012.004	4012.005	4010.711	4011.839	162	0	240
2026.07.29	15:54:00	4011.827	4013.063	4011.202	4011.534	192	0	240
2026.07.29	15:55:00	4011.585	4011.898	4010.412	4010.541	163	0	240
2026.07.29	15:56:00	4010.425	4010.890	4009.584	4010.446	181	0	240
2026.07.29	15:57:00	4010.397	4010.714	4009.490	4009.654	179	0	240
2026.07.29	15:58:00	4009.858	4010.157	4008.237	4009.041	205	0	240
2026.07.29	15:59:00	4009.182	4010.247	4008.902	4009.906	131	0	240
2026.07.29	16:00:00	4009.736	4011.858	4008.028	4008.085	308	0	240
2026.07.29	16:01:00	4008.134	4009.285	4007.483	4008.926	182	0	240
2026.07.29	16:02:00	4008.877	4009.875	4008.138	4009.409	154	0	240
2026.07.29	16:03:00	4009.490	4009.775	4008.059	4008.060	146	0	240
2026.07.29	16:04:00	4008.005	4009.682	4007.756	4009.189	177	0	240
2026.07.29	16:05:00	4009.299	4010.417	4008.533	4010.163	210	0	240
2026.07.29	16:06:00	4009.888	4011.124	4009.831	4010.538	142	0	240
2026.07.29	16:07:00	4010.490	4012.113	4010.317	4011.849	196	0	240
2026.07.29	16:08:00	4011.904	4015.631	4011.399	4014.778	301	0	240
2026.07.29	16:09:00	4014.810	4015.571	4014.084	4014.714	208	0	240
2026.07.29	16:10:00	4014.704	4015.742	4012.684	4013.021	270	0	240
2026.07.29	16:11:00	4012.971	4013.033	4011.286	4011.574	178	0	240
2026.07.29	16:12:00	4011.497	4012.075	4010.578	4010.578	165	0	240
2026.07.29	16:13:00	4010.392	4011.550	4010.392	4011.193	146	0	240
2026.07.29	16:14:00	4011.243	4011.541	4009.552	4009.658	173	0	240
2026.07.29	16:15:00	4009.554	4009.609	4008.521	4009.442	207	0	240
2026.07.29	16:16:00	4009.490	4009.663	4008.024	4008.575	142	0	240
2026.07.29	16:17:00	4008.589	4009.151	4007.736	4008.908	125	0	240
2026.07.29	16:18:00	4008.956	4010.334	4008.681	4010.162	162	0	240
2026.07.29	16:19:00	4009.959	4011.584	4009.452	4011.225	147	0	240
2026.07.29	16:20:00	4011.271	4013.860	4010.786	4013.759	184	0	240
2026.07.29	16:21:00	4013.810	4015.008	4013.199	4013.301	220	0	240
2026.07.29	16:22:00	4013.249	4014.535	4013.209	4014.278	159	0	240
2026.07.29	16:23:00	4014.328	4017.785	4013.704	4014.397	325	0	240
2026.07.29	16:24:00	4014.602	4015.670	4014.031	4014.983	173	0	240
2026.07.29	16:25:00	4014.933	4015.953	4014.933	4015.365	139	0	240
2026.07.29	16:26:00	4015.314	4016.569	4014.997	4015.940	179	0	240
2026.07.29	16:27:00	4015.927	4016.189	4014.882	4016.050	124	0	240
2026.07.29	16:28:00	4016.074	4016.199	4015.427	4015.645	129	0	240
2026.07.29	16:29:00	4015.730	4016.951	4015.730	4016.433	140	0	240
2026.07.29	16:30:00	4016.267	4017.181	4015.789	4016.029	185	0	240
2026.07.29	16:31:00	4016.081	4016.363	4014.964	4015.268	182	0	240
2026.07.29	16:32:00	4015.317	4015.913	4014.760	4015.910	186	0	240
2026.07.29	16:33:00	4015.982	4017.614	4015.540	4017.370	181	0	240
2026.07.29	16:34:00	4017.336	4018.962	4016.925	4016.925	208	0	240
2026.07.29	16:35:00	4017.053	4017.590	4016.231	4016.831	167	0	240
2026.07.29	16:36:00	4016.627	4016.852	4015.155	4015.292	130	0	240
2026.07.29	16:37:00	4015.283	4018.265	4015.046	4017.749	167	0	240
2026.07.29	16:38:00	4017.876	4017.876	4016.386	4016.519	150	0	240
2026.07.29	16:39:00	4016.569	4017.614	4016.294	4016.910	146	0	240
2026.07.29	16:40:00	4016.633	4017.684	4016.434	4016.862	156	0	240
2026.07.29	16:41:00	4016.814	4017.041	4016.280	4016.792	135	0	240
2026.07.29	16:42:00	4016.850	4017.414	4016.051	4016.600	142	0	240
2026.07.29	16:43:00	4016.549	4017.102	4015.591	4015.993	141	0	240
2026.07.29	16:44:00	4016.130	4017.320	4015.935	4017.106	103	0	240
2026.07.29	16:45:00	4016.997	4017.160	4015.218	4015.639	153	0	240
2026.07.29	16:46:00	4015.850	4016.473	4015.172	4015.753	131	0	240
2026.07.29	16:47:00	4015.820	4016.784	4015.539	4016.423	156	0	240
2026.07.29	16:48:00	4016.427	4017.544	4016.061	4016.678	159	0	240
2026.07.29	16:49:00	4016.630	4018.159	4016.627	4017.548	128	0	240
2026.07.29	16:50:00	4017.659	4019.252	4017.467	4018.871	150	0	240
2026.07.29	16:51:00	4019.012	4020.461	4018.709	4019.947	237	0	240
2026.07.29	16:52:00	4020.043	4023.421	4019.896	4022.826	237	0	240
2026.07.29	16:53:00	4022.885	4023.791	4022.466	4022.685	194	0	240
2026.07.29	16:54:00	4022.794	4025.756	4022.649	4025.756	189	0	240
2026.07.29	16:55:00	4025.705	4030.662	4024.890	4029.162	606	0	240
2026.07.29	16:56:00	4029.114	4031.914	4027.952	4031.515	620	0	240
2026.07.29	16:57:00	4031.572	4032.843	4028.662	4028.824	547	0	240
2026.07.29	16:58:00	4029.063	4029.532	4026.770	4026.823	327	0	240
2026.07.29	16:59:00	4026.878	4027.989	4026.728	4027.330	257	0	240
2026.07.29	17:00:00	4027.429	4031.104	4027.174	4030.215	380	0	240
2026.07.29	17:01:00	4030.265	4033.139	4030.124	4032.121	362	0	240
2026.07.29	17:02:00	4032.063	4032.119	4030.115	4030.375	311	0	240
2026.07.29	17:03:00	4030.598	4033.989	4030.414	4033.286	253	0	240
2026.07.29	17:04:00	4033.651	4037.427	4033.014	4036.850	333	0	240
2026.07.29	17:05:00	4036.713	4037.103	4034.908	4036.489	330	0	240
2026.07.29	17:06:00	4036.540	4040.808	4036.540	4040.002	260	0	240
2026.07.29	17:07:00	4039.952	4040.494	4038.382	4038.677	285	0	240
2026.07.29	17:08:00	4038.788	4041.233	4038.788	4040.423	283	0	240
2026.07.29	17:09:00	4040.679	4040.679	4038.518	4038.718	245	0	240
2026.07.29	17:10:00	4038.771	4041.367	4037.400	4040.452	345	0	240
2026.07.29	17:11:00	4040.506	4041.999	4039.893	4041.599	234	0	240
2026.07.29	17:12:00	4041.574	4044.167	4040.781	4044.097	234	0	240
2026.07.29	17:13:00	4044.156	4050.695	4044.156	4047.752	438	0	240
2026.07.29	17:14:00	4047.516	4048.006	4041.465	4042.206	523	0	240
2026.07.29	17:15:00	4042.177	4043.944	4040.781	4043.630	367	0	240
2026.07.29	17:16:00	4043.697	4046.655	4043.461	4046.581	312	0	240
2026.07.29	17:17:00	4046.632	4047.850	4044.598	4045.862	310	0	240
2026.07.29	17:18:00	4045.971	4046.839	4044.140	4044.829	285	0	240
2026.07.29	17:19:00	4044.763	4045.635	4044.047	4044.989	259	0	240
2026.07.29	17:20:00	4045.109	4048.485	4044.441	4046.706	270	0	240
2026.07.29	17:21:00	4046.721	4048.025	4046.328	4048.025	270	0	240
2026.07.29	17:22:00	4048.083	4050.014	4047.843	4049.469	287	0	240
2026.07.29	17:23:00	4049.602	4050.679	4047.822	4049.300	408	0	240
2026.07.29	17:24:00	4049.246	4049.246	4045.587	4047.140	388	0	240
2026.07.29	17:25:00	4047.198	4048.217	4043.431	4043.812	366	0	240
2026.07.29	17:26:00	4043.749	4044.839	4042.819	4044.036	358	0	240
2026.07.29	17:27:00	4044.070	4044.381	4041.944	4043.040	223	0	240
2026.07.29	17:28:00	4042.842	4043.202	4038.963	4038.963	404	0	240
2026.07.29	17:29:00	4039.012	4040.271	4037.347	4039.149	694	0	240
2026.07.29	17:30:00	4039.085	4040.550	4037.427	4038.316	344	0	240
2026.07.29	17:31:00	4038.372	4040.305	4038.283	4040.162	198	0	240
2026.07.29	17:32:00	4040.083	4041.954	4039.602	4041.158	274	0	240
2026.07.29	17:33:00	4040.892	4041.049	4038.527	4040.524	243	0	240
2026.07.29	17:34:00	4040.578	4040.878	4038.504	4038.504	213	0	240
2026.07.29	17:35:00	4038.452	4039.784	4036.435	4036.560	281	0	240
2026.07.29	17:36:00	4036.891	4038.409	4036.269	4037.480	212	0	240
2026.07.29	17:37:00	4037.175	4038.540	4037.024	4037.704	148	0	240
2026.07.29	17:38:00	4037.609	4040.521	4037.452	4040.521	204	0	240
2026.07.29	17:39:00	4040.496	4041.693	4039.849	4041.314	193	0	240
2026.07.29	17:40:00	4041.243	4042.440	4040.566	4041.901	215	0	240
2026.07.29	17:41:00	4041.982	4043.352	4041.848	4043.168	214	0	240
2026.07.29	17:42:00	4043.198	4044.735	4042.907	4043.600	200	0	240
2026.07.29	17:43:00	4043.586	4047.452	4043.357	4045.806	256	0	240
